;BC-FN;BC-UD;BC-SOC;BC-UDI;BC-UG;BC-FG;Abstentions;BlancsNuls
50;0.0;0.25076452599388377;0.1834862385321101;0.0;0.0;0.0;0.5229357798165137;0.04281345565749235
51;0.0;0.1926605504587156;0.191131498470948;0.0;0.0;0.0;0.5718654434250765;0.04434250764525994
52;0.0;0.2512820512820513;0.1658119658119658;0.0;0.0;0.0;0.5333333333333333;0.04957264957264957
53;0.0;0.22575976845151954;0.2199710564399421;0.0;0.0;0.0;0.5021707670043415;0.05209840810419682
54;0.0;0.24758842443729903;0.18006430868167203;0.0;0.0;0.0;0.5144694533762058;0.05787781350482315
55;0.0;0.22801788375558868;0.22205663189269748;0.0;0.0;0.0;0.4947839046199702;0.05514157973174367
56;0.0;0.16294349540078842;0.24967148488830487;0.0;0.0;0.0;0.519053876478318;0.0683311432325887
57;0.0;0.19455252918287938;0.19974059662775617;0.0;0.0;0.0;0.5577172503242542;0.04798962386511025
58;0.0;0.07894736842105263;0.14736842105263157;0.0;0.0;0.0;0.7342105263157894;0.039473684210526314
59;0.0;0.1310615989515072;0.2634338138925295;0.0;0.0;0.0;0.5609436435124509;0.04456094364351245
60;0.0;0.17362924281984335;0.26631853785900783;0.0;0.0;0.0;0.5;0.06005221932114883
61;0.0;0.22727272727272727;0.1994949494949495;0.0;0.0;0.0;0.5214646464646465;0.05176767676767677
62;0.0;0.22157434402332363;0.2259475218658892;0.0;0.0;0.0;0.4956268221574344;0.056851311953352766
