Département;Code du Canton;Libellé du Canton;Inscrits;Abstentions;Votants;Blancs;Nuls;Exprimés;Binôme_0;Nuance_0;Voix_0;%Voix/Exp_0;Binôme_1;Nuance_1;Voix_1;%Voix/Exp_1;Binôme_2;Nuance_2;Voix_2;%Voix/Exp_2;Binôme_3;Nuance_3;Voix_3;%Voix/Exp_3;Binôme_4;Nuance_4;Voix_4;%Voix/Exp_4;Binôme_5;Nuance_5;Voix_5;%Voix/Exp_5;Binôme_6;Nuance_6;Voix_6;%Voix/Exp_6;Binôme_7;Nuance_7;Voix_7;%Voix/Exp_7;Binôme_8;Nuance_8;Voix_8;%Voix/Exp_8;Binôme_9;Nuance_9;Voix_9;%Voix/Exp_9;Binôme_10;Nuance_10;Voix_10;%Voix/Exp_10;Binôme_11;Nuance_11;Voix_11;%Voix/Exp_11;Binôme_12;Nuance_12;Voix_12;%Voix/Exp_12;Binôme_13;Nuance_13;Voix_13;%Voix/Exp_13
34;2;Béziers-1;29811;20099;9712;378;143;9191;Mme Marie HIRTH;BC-DVD;4252.0;46.26;M. Pierre CROS;BC-DVG;2900.0;31.55;M. Jean-Pierre PEREZ;BC-COM;1071.0;11.65;M. Yann GESHORS;BC-UGE;968.0;10.53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;3;Béziers-2;24718;17891;6827;294;141;6392;Mme Marie-Emmanuelle CAMOUS;BC-RN;4086.0;63.92;Mme Colette CIANI;BC-UGE;1192.0;18.65;M. Christophe COQUEMONT;BC-UG;1114.0;17.43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;4;Béziers-3;31835;22100;9735;470;182;9083;M. Jean-Louis RESPAUD;BC-RN;5014.0;55.2;Mme Elisabeth MANETAS MOULY;BC-DVG;1500.0;16.51;M. Nicolas COSSANGE;BC-UG;1446.0;15.92;M. David GARCIA;BC-FI;1123.0;12.36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;5;Cazouls-lès-Béziers;32071;19883;12188;333;249;11606;Mme Séverine SAUR;BC-SOC;6462.0;55.68;Mme Stéphanie GALZY;BC-RN;4176.0;35.98;M. Christian HARQUEL;BC-COM;968.0;8.34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;6;Clermont-l'Hérault;33522;21741;11781;377;225;11179;M. Jean-Luc FALIP;BC-SOC;4837.0;43.27;M. Laurent CLAISSE;BC-RN;2990.0;26.75;M. Mathieu BOUCHARD;BC-ECO;1681.0;15.04;Mme Florence CAUSSE;BC-DVC;1671.0;14.95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;7;Le Crès;35714;23485;12229;360;204;11665;M. Yvon PELLET;BC-SOC;6338.0;54.33;M. Claude CHABERT;BC-RN;3308.0;28.36;Mme Audrey BRAMY;BC-UGE;2019.0;17.31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;8;Frontignan;37004;25157;11847;268;192;11387;M. Pierre BOULDOIRE;BC-SOC;4937.0;43.36;Mme Patricia ANDRIEU;BC-RN;4205.0;36.93;M. Marcel STOECKLIN;BC-DVC;1160.0;10.19;M. Robert ANDRÉ;BC-DVD;1085.0;9.53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;9;Gignac;30541;19350;11191;362;155;10674;Mme Nicole MORERE;BC-DVG;5422.0;50.8;Mme Martine HERBAUT;BC-RN;3202.0;30.0;M. Nordine MAKTOUBI;BC-UGE;2050.0;19.21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;10;Lattes;40505;26993;13512;295;167;13050;M. Cyril MEUNIER;BC-DVG;5063.0;38.8;Mme Sylviane LECOQ;BC-RN;4114.0;31.52;M. Stephane Claude HERB;BC-ECO;2278.0;17.46;M. Arnaud KNOBLOCH;BC-REM;1595.0;12.22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;11;Lodève;28596;17294;11302;389;235;10678;Mme Gaëlle LÉVÊQUE;BC-SOC;5211.0;48.8;Mme Patricia FAUQUIER;BC-RN;2681.0;25.11;Mme Julia MIGNACCA;BC-UGE;2273.0;21.29;Mme Anne GAUTIER;BC-COM;513.0;4.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;12;Lunel;36219;25201;11018;301;175;10542;M. Jérôme BOISSON;BC-DIV;3786.0;35.91;Mme Isabelle BUFFET;BC-RN;3624.0;34.38;Mme Véronique ADELL;BC-UG;2384.0;22.61;M. Patrick CUSY;BC-DIV;748.0;7.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;13;Mauguio;40037;26808;13229;531;185;12513;Mme Laurence CAVAILLEZ;BC-RN;4620.0;36.92;M. Brice BONNEFOUX;BC-DVC;4016.0;32.09;M. Bertrand COISNE;BC-DVG;2839.0;22.69;Mme Virginie RAGE ANDRIEU;BC-DIV;1038.0;8.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;14;Mèze;31976;20588;11388;311;224;10853;Mme Audrey IMBERT;BC-SOC;6471.0;59.62;M. Cedric DELAPIERRE;BC-RN;3194.0;29.43;M. Jacques ADGÉ;BC-DVG;1188.0;10.95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;15;Montpellier-1;27184;20868;6316;267;131;5918;Mme Manar BOUIDA;BC-UGE;1777.0;30.03;Mme Jocelyne LACAZE;BC-RN;1316.0;22.24;M. Mahfoud BENALI;BC-REM;1210.0;20.45;M. Mohamed MEBROUK;BC-UGE;1025.0;17.32;Mme Christelle ARNAUD-BOUGRAB;BC-DIV;386.0;6.52;M. Denis AGRET;BC-DIV;204.0;3.45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;16;Montpellier-2;19919;14558;5361;217;92;5052;M. Jean-Louis GÉLY;BC-SOC;1873.0;37.07;Mme Marie-Paule JARNIAC;BC-RN;972.0;19.24;Mme Marie-Noëlle SIBIEUDE;BC-ECO;688.0;13.62;M. Boris CHENAUD;BC-UG;668.0;13.22;M. Michel BASTIDE;BC-REM;492.0;9.74;Mme Anne BOLATRE VILLAIN;BC-DIV;160.0;3.17;Mme Sabria BOUALLAGA;BC-ECO;126.0;2.49;M. Fares ARAOUDIOU;BC-DIV;73.0;1.44;;;;;;;;;;;;;;;;;;;;;;;;
34;17;Montpellier-3;31421;21991;9430;252;127;9051;M. Serge GUIDEZ;BC-SOC;3252.0;35.93;M. Alex FREDERIKSEN;BC-RN;1627.0;17.98;M. Thibaut ANDRÉ;BC-ECO;1468.0;16.22;Mme Palmyre PHAM;BC-DIV;1098.0;12.13;Mme Sandra HOUEE;BC-LR;826.0;9.13;M. Serge MARTIN;BC-RDG;609.0;6.73;M. Brice PEDRONO;BC-DIV;171.0;1.89;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;18;Montpellier-4;37243;27196;10047;322;168;9557;M. Jean ALMARCHA;BC-UG;3438.0;35.97;M. Dylan CAUVIN;BC-RN;2217.0;23.2;M. Gemel BEN SAÏD;BC-UGE;1393.0;14.58;Mme Manare KHALI;BC-DVG;962.0;10.07;M. Sylvain BAUMLIN;BC-LR;883.0;9.24;M. Frédéric BOUCHET;BC-ECO;254.0;2.66;M. Emmanuel LASTENOUSE;BC-DIV;240.0;2.51;Mme Laurence DUVERGER;BC-EXG;170.0;1.78;;;;;;;;;;;;;;;;;;;;;;;;
34;19;Montpellier-5;30136;20755;9381;270;101;9010;Mme Zita CHELVI-SANDIN;BC-UGE;3863.0;42.87;Mme M'Barka BOUALLEG;BC-UGE;1750.0;19.42;M. William AMBLARD;BC-RN;1304.0;14.47;Mme Marine ANJO;BC-LR;891.0;9.89;M. Frédéric ARENE;BC-DVG;709.0;7.87;M. Bruno ROUDIL;BC-DVG;290.0;3.22;M. Jean-Paul BIDEAU;BC-DIV;203.0;2.25;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;20;Montpellier - Castelnau-le-Lez;41026;26988;14038;677;289;13072;M. Renaud CALVAT;BC-UGE;6006.0;45.95;M. Nicolas LAURON;BC-DSV;2732.0;20.9;Mme Cathy ABERDAM;BC-UGE;1723.0;13.18;Mme Nelly LACINCE;BC-UGE;1506.0;11.52;Mme Sandrine CADILHAC;BC-DIV;900.0;6.88;Mme Claire DREIDEMY;BC-EXG;205.0;1.57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;21;Pézenas;28340;17922;10418;314;260;9844;Mme Julie GARCIN SAUDO;BC-SOC;5163.0;52.45;Mme Laetitia BRUN;BC-RN;3334.0;33.87;Mme Caroline IANELLI ROYO;BC-UG;1347.0;13.68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;22;Pignan;33603;22195;11408;318;192;10898;Mme Michelle CASSAR;BC-DVC;4785.0;43.91;Mme Kadija BOULANGEAT;BC-RN;3168.0;29.07;M. Serge DESSEIGNE;BC-UG;2945.0;27.02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;23;Saint-Gély-du-Fesc;36261;21768;14493;247;169;14077;Mme Laurence CRISTOL;BC-DIV;6294.0;44.71;M. Bruno CHICHIGNOUD;BC-ECO;2683.0;19.06;Mme Alexia DONADONI;BC-RN;2387.0;16.96;M. Frédéric BERNARD;BC-REM;1543.0;10.96;Mme Isabelle CHABBERT;BC-COM;594.0;4.22;Mme Caroline BORRAS;BC-FI;576.0;4.09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;24;Saint-Pons-de-Thomières;26767;15201;11566;335;203;11028;M. Kléber MESQUIDA;BC-SOC;6355.0;57.63;Mme Virginie ALCINA;BC-RN;2644.0;23.98;Mme Laurie BARON;BC-FI;2029.0;18.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;25;Sète;32786;22109;10677;205;283;10189;M. Gabriel BLASCO;BC-COM;3285.0;32.24;M. François ESCARGUEL;BC-DVD;3047.0;29.9;Mme Sonia FRAYSSE;BC-RN;2721.0;26.71;Mme Josiane AMARGER;BC-ECO;1136.0;11.15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;1;Val-Couesnon;26528;16820;9708;351;240;9117;M. Gaëtan DUBREIL JARDIN;BC-UCG;3680.0;40.36;M. Aymar DE GOUVION SAINT CYR;BC-UCD;3523.0;38.64;M. Gilles PENNELLE;BC-RN;1914.0;20.99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;2;Bain-de-Bretagne;22767;15662;7105;305;159;6641;M. Frédéric MARTIN;BC-DVG;2082.0;31.35;Mme Myriam GOHIER;BC-REM;1516.0;22.83;M. Samuel DANION;BC-UCD;1194.0;17.98;Mme Caroline FAUBLADIER;BC-RN;1182.0;17.8;M. Stéphane MORIN;BC-DIV;667.0;10.04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;3;Betton;37873;22733;15140;241;147;14752;M. Pierre BRETEAU;BC-UC;5420.0;36.74;M. Michel GAUTIER;BC-SOC;4126.0;27.97;M. Patrick ANNE;BC-ECO;2481.0;16.82;Mme Cilla GOYAT;BC-DVG;1380.0;9.35;Mme Nathalie BAZIRE;BC-RN;1345.0;9.12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;4;Bruz;31454;21110;10344;261;116;9967;Mme Cécile BOUTON;BC-DVG;2969.0;29.79;Mme Karine FLORET-BOURUMEAU;BC-DVC;2649.0;26.58;Mme Anne MILVOY;BC-ECO;2094.0;21.01;M. David RUAUD;BC-RN;1476.0;14.81;M. Cyril JOURNET;BC-DIV;779.0;7.82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;5;Châteaugiron;31306;20524;10782;319;144;10319;Mme Aude DE LA VERGNE;BC-DVD;3645.0;35.32;Mme Schirel LEMONNE;BC-SOC;3105.0;30.09;Mme Juliette LORAY;BC-ECO;2425.0;23.5;M. Julien DANQUOINS;BC-RN;1144.0;11.09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;6;Combourg;24093;15073;9020;312;183;8525;Mme Béatrice DUGUÉPÉROUX-HONORÉ;BC-SOC;4127.0;48.41;M. David BUISSET;BC-DIV;3080.0;36.13;M. Yann ECOLAN;BC-RN;1318.0;15.46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;7;Dol-de-Bretagne;32607;21273;11334;312;222;10800;M. Jean-Luc BOURGEAUX;BC-DVD;5454.0;50.5;M. Henri HUET;BC-RN;2058.0;19.06;Mme Eliane LECLERCQ;BC-UGE;1571.0;14.55;M. Marc BOULMER;BC-COM;1164.0;10.78;M. Franck BINY;BC-UG;553.0;5.12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;8;Fougères-1;22656;15159;7497;302;186;7009;M. Bernard DELAUNAY;BC-UCD;3984.0;56.84;M. Simon FOUREAU;BC-UG;1900.0;27.11;Mme Virginie D'ORSANNE;BC-RN;1125.0;16.05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;9;Fougères-2;23022;15542;7480;158;140;7182;Mme Isabelle BIARD;BC-DVD;3810.0;53.05;M. Éric BESSON;BC-DVG;1177.0;16.39;Mme Pamela JAMAULT;BC-UGE;1145.0;15.94;M. Jimmy BOURLIEUX;BC-RN;1050.0;14.62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;10;La Guerche-de-Bretagne;29594;20671;8923;366;235;8322;Mme Marie-Christine MORICE;BC-UCD;3203.0;38.49;M. Bruno GATEL;BC-UD;2219.0;26.66;M. Jean MARESCHI;BC-RN;1165.0;14.0;M. Bernard MESCAM;BC-COM;1106.0;13.29;M. Mickaël HUGONNET;BC-FI;629.0;7.56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;11;Guichen;24900;16546;8354;234;121;7999;M. Roger MORAZIN;BC-SOC;2870.0;35.88;M. Thierry EDET;BC-ECO;1997.0;24.97;M. Didier LE CHENECHAL;BC-DVG;1730.0;21.63;Mme Nicole BELHOMME;BC-RN;1402.0;17.53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;12;Janzé;29863;19414;10449;283;144;10022;M. Jonathan HOUILLOT;BC-UCD;2765.0;27.59;M. Grégoire LATIMIER;BC-ECO;2499.0;24.94;Mme Annick BELLAMY;BC-SOC;2145.0;21.4;Mme Marie MAHÉ;BC-RN;1420.0;14.17;M. Thierry MARTINEAU;BC-DVC;1193.0;11.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;13;Liffré;26957;16417;10540;406;170;9964;Mme Isabelle COURTIGNÉ;BC-SOC;5601.0;56.21;M. Gaël LEFEUVRE;BC-ECO;3127.0;31.38;Mme Marianne LOOTEN;BC-RN;1236.0;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;14;Melesse;27011;17153;9858;295;132;9431;M. Ludovic COULOMBEL;BC-SOC;3241.0;34.37;M. Mathieu FRÉMEAUX;BC-ECO;2835.0;30.06;M. Alex BONNINEAU;BC-REM;2068.0;21.93;M. Jaky JAMES;BC-RN;1287.0;13.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;15;Montauban-de-Bretagne;24721;15707;9014;208;147;8659;M. Jean-François BOHANNE;BC-DIV;3136.0;36.22;M. Serge JALU;BC-DVG;2676.0;30.9;M. Fabrice AUVÉ;BC-ECO;1646.0;19.01;Mme Christiane COUTARD;BC-RN;1201.0;13.87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;16;Montfort-sur-Meu;28822;18530;10292;286;215;9791;Mme Anne-Françoise COURTEILLE;BC-UG;5905.0;60.31;Mme Christine FOCKI;BC-ECO;2304.0;23.53;M. Sébastien ANGUÉ;BC-RN;1582.0;16.16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;17;Redon;26989;18351;8638;151;105;8382;Mme Anne MAINGUET-GRALL;BC-SOC;3699.0;44.13;Mme Florence CHOQUET;BC-ECO;1680.0;20.04;Mme Marie-Christine CARPENTIER;BC-DVD;1592.0;18.99;Mme Anne-Marie COLIN;BC-RN;1411.0;16.83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;18;Rennes-1;22611;14455;8156;117;76;7963;M. Charles COMPAGNON;BC-DVD;2263.0;28.42;M. Marc HERVÉ;BC-SOC;2249.0;28.24;M. Sébastien BRANELLEC;BC-ECO;2152.0;27.02;Mme Enora LE PAPE;BC-FI;681.0;8.55;M. Franck-Christophe BEAUFRÈRE;BC-RN;618.0;7.76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;19;Rennes-2;20211;12553;7658;136;55;7467;Mme Marion LE FRÈNE;BC-UGE;2484.0;33.27;Mme Catherine DEBROISE;BC-UG;2235.0;29.93;Mme Sandrine CAROFF-URFER;BC-REM;1201.0;16.08;M. Pierre ABEGG;BC-LR;1003.0;13.43;M. Denis DUVERNOY;BC-RN;544.0;7.29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;20;Rennes-3;26764;17913;8851;173;133;8545;M. Frédéric BOURCIER;BC-SOC;2601.0;30.44;Mme Jeanne LARUE;BC-ECO;2580.0;30.19;Mme Isabelle AUBAUD;BC-MDM;1443.0;16.89;Mme Stéphanie CADIOU;BC-RN;1000.0;11.7;M. Tony DANILO;BC-FI;596.0;6.97;Mme Annaïg DOUARD;BC-EXG;233.0;2.73;Mme Sofia BEN LAHCEN;BC-DIV;92.0;1.08;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;21;Rennes-4;21808;13674;8134;150;56;7928;Mme Sylvie QUILAN;BC-ECO;2809.0;35.43;Mme Muriel CONDOLF-FÉREC;BC-SOC;2460.0;31.03;Mme Christine LARSONNEUR;BC-DVC;1988.0;25.08;M. Julien BARBEDETTE;BC-RN;671.0;8.46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;22;Rennes-5;25509;17530;7979;170;109;7700;M. Olwen DÉNÈS;BC-ECO;2240.0;29.09;M. Vincent MAHO-DUHAMEL;BC-SOC;2036.0;26.44;Mme Laureline DU PLESSIS D'ARGENTRÉ;BC-REM;1470.0;19.09;Mme Nadine DESPREZ;BC-RN;1083.0;14.06;M. Malou DUHAMEL;BC-FI;871.0;11.31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;23;Rennes-6;23824;16002;7822;147;102;7573;Mme Anne BRICE;BC-UCD;2421.0;31.97;M. Jean-Paul GUIDONI;BC-ECO;2082.0;27.49;M. Christophe FOUILLÈRE;BC-UG;1823.0;24.07;Mme Anne DAVION;BC-RN;652.0;8.61;Mme Nathalie GAULIER;BC-FI;595.0;7.86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;24;Le Rheu;30547;19561;10986;269;127;10590;Mme Armelle BILLARD;BC-SOC;4327.0;40.86;M. Gérard BERREE;BC-DIV;2722.0;25.7;M. Joël LE GALL;BC-UGE;2048.0;19.34;Mme Bérengère LE FOURNIER;BC-RN;1493.0;14.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;25;Saint-Malo-1;36997;24200;12797;260;183;12354;Mme Florence ABADIE;BC-DVD;4624.0;37.43;Mme Natacha COGREL;BC-UG;2124.0;17.19;M. Jean-François GUINIC;BC-RN;1749.0;14.16;M. Laurent LE MEUT;BC-REM;1550.0;12.55;M. Stéphane JENOUVRIER;BC-UCD;1397.0;11.31;M. Jean-François FROSTIN;BC-UG;638.0;5.16;Mme Eliane BAROUTI;BC-EXG;272.0;2.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;26;Saint-Malo-2;38149;24259;13890;304;195;13391;Mme Céline ROCHE;BC-DVD;5514.0;41.18;M. Vincent BOUCHE;BC-UGE;2661.0;19.87;M. Dylan LEMOINE;BC-RN;1893.0;14.14;M. Jean-Pascal GAYANT;BC-DVD;1493.0;11.15;Mme Patricia GUILBERT;BC-COM;1197.0;8.94;Mme Agnès PAUMOND;BC-DVG;633.0;4.73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;27;Vitré;29790;20060;9730;364;241;9125;Mme Elisabeth BRUN;BC-DVC;3931.0;43.08;Mme Carine POUËSSEL;BC-UGE;3067.0;33.61;Mme Katia PORÉE;BC-RN;1172.0;12.84;Mme Valérie KERAUFFRET;BC-COM;955.0;10.47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;1;Ardentes;13683;9100;4583;146;92;4345;M. Gilles CARANTON;BC-DVD;1982.0;45.62;Mme Mélanie CHAPUIS;BC-UGE;1352.0;31.12;M. Philippe BERTHOMIERS;BC-RN;1011.0;23.27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;2;Argenton-sur-Creuse;13403;8254;5149;209;147;4793;M. François AVISSEAU;BC-UGE;2130.0;44.44;M. Alain BOSSARD;BC-DVD;1565.0;32.65;M. Francis BERGERON;BC-RN;1098.0;22.91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;3;Le Blanc;13938;8535;5403;179;110;5114;M. Gérard BLONDEAU;BC-DVD;2766.0;54.09;M. Laurent MOREAU;BC-UGE;1297.0;25.36;M. Jean-Pierre CANTALUPI;BC-RN;1051.0;20.55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;4;Buzançais;15166;9676;5490;210;121;5159;M. Régis BLANCHET;BC-DVC;3686.0;71.45;M. Jean-Marc WUNSCH;BC-RN;1007.0;19.52;M. Maximilien MESNARD;BC-FI;466.0;9.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;5;Châteauroux-1;12782;8702;4080;185;134;3761;M. Marc FLEURET;BC-UD;2224.0;59.13;M. Antoine LÉAUMENT;BC-UG;849.0;22.57;Mme Jacqueline ASSELIN;BC-RN;688.0;18.29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;6;Châteauroux-2;10293;7721;2572;78;82;2412;M. Jean-Yves HUGON;BC-DVD;1191.0;49.38;Mme Claudine DEJOUX;BC-UG;698.0;28.94;Mme Marie-Chantal DESCHAMPS;BC-RN;523.0;21.68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;7;Châteauroux-3;12770;9155;3615;73;61;3481;M. Gil AVÉROUS;BC-LR;2232.0;64.12;Mme Muriel BEFFARA-MARTIN;BC-ECO;723.0;20.77;M. Rémy BONAVENTURE;BC-RN;526.0;15.11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;8;La Châtre;12195;7175;5020;214;118;4688;M. François DAUGERON;BC-DVD;2952.0;62.97;M. Didier FALLET;BC-RN;945.0;20.16;M. Pierre ROUVE;BC-UG;791.0;16.87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;9;Issoudun;10368;6862;3506;98;64;3344;Mme Lucie BARBIER;BC-DVG;1384.0;41.39;M. Daniel GUIET;BC-SOC;923.0;27.6;M. Sébastien DULION;BC-RN;596.0;17.82;M. Régis BONNIN;BC-DVD;441.0;13.19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;10;Levroux;13098;7857;5241;204;116;4921;Mme Nadine BELLUROT;BC-DVD;2732.0;55.52;M. Didier CISSÉ;BC-RN;1095.0;22.25;Mme Marie-Pierre CLOUX;BC-DVG;1094.0;22.23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;11;Neuvy-Saint-Sépulchre;11866;7284;4582;188;121;4273;Mme Virginie FONTAINE;BC-DVD;2258.0;52.84;Mme Aline DÉMOLLES;BC-UGE;1171.0;27.4;Mme Marie DE BUTTET;BC-RN;844.0;19.75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;12;Saint-Gaultier;12833;8050;4783;161;98;4524;Mme Lydie LACOU;BC-UDI;1831.0;40.47;M. Damien BARRÉ;BC-UG;1007.0;22.26;Mme Yvonne GARCIA;BC-RN;997.0;22.04;Mme Carole BODIN;BC-UCG;689.0;15.23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;13;Valençay;13444;8002;5442;221;126;5095;M. Claude DOUCET;BC-UD;3173.0;62.28;Mme Annette PORTE;BC-RN;1267.0;24.87;M. Guy ESTAGER;BC-COM;655.0;12.86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;1;Amboise;20837;14128;6709;126;118;6465;M. Rémi LEVEAU;BC-DVG;1986.0;30.72;Mme Marie ARNOULT;BC-DVD;1881.0;29.1;Mme Corine FOUGERON;BC-RN;1340.0;20.73;M. Lionel CHISSON;BC-ECO;1258.0;19.46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;2;Ballan-Miré;18378;12372;6006;221;108;5677;Mme Solenne MARCHAND;BC-DVG;3333.0;58.71;M. Sébastien CLÉMENT;BC-DVC;1543.0;27.18;M. Laurent HÉRIN;BC-RN;801.0;14.11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;3;Bléré;20298;13868;6430;567;184;5679;Mme Jocelyne COCHIN;BC-DVD;4176.0;73.53;M. Philippe BARBIER;BC-RN;1503.0;26.47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;4;Château-Renault;28134;19422;8712;307;162;8243;M. Alain ANCEAU;BC-UCD;4286.0;52.0;Mme Michèle MAAREK;BC-UG;2266.0;27.49;Mme Marie HÉRISSON;BC-RN;1691.0;20.51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;5;Chinon;26883;19002;7881;227;135;7519;M. Franck CHARTIER;BC-DVD;3595.0;47.81;Mme Louise GACHOT;BC-UGE;2662.0;35.4;M. Jean-François BELLANGER;BC-RN;1262.0;16.78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;6;Descartes;18845;12496;6349;371;196;5782;M. Gérard DUBOIS;BC-DVD;4292.0;74.23;Mme Nadine MERCIER;BC-RN;913.0;15.79;Mme Anne FLOC' H;BC-DVD;577.0;9.98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;7;Joué-lès-Tours;24934;17653;7281;168;95;7018;M. Judicaël OSMOND;BC-UD;3466.0;49.39;Mme Nadia BUREAU;BC-UG;2033.0;28.97;M. Marc BRIAUD;BC-RN;892.0;12.71;M. Martial CABARET;BC-DVC;627.0;8.93;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;8;Langeais;26440;18450;7990;204;103;7683;M. Jean-Marie CARLES;BC-DVG;2652.0;34.52;Mme Christine HASCOËT;BC-DVD;1949.0;25.37;M. Louis DUCAMP;BC-RN;1710.0;22.26;Mme Céline GRASSI;BC-ECO;888.0;11.56;Mme Françoise ROUX;BC-UG;484.0;6.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
